brand,model,year,campaign_number,component,summary,report_date,consequence,remedy,manufacturer,url,merge_key,mpg_city,mpg_hwy,mpg_combined,cylinders,displ,transmission,vehicle_class,co2_gpm,fuelType,text_len,sent_neg,sent_neu,sent_pos,sent_compound
toyota,corolla,2012,19V741000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2016 4Runner, 2003-2006 Tundra, 2003-2013 Corolla, 2009-2010 Corolla Matrix, 2004-2005 RAV4, 2002-2007 Sequoia, 2011-2013 Sienna, 2008-2012 Scion xB, 2008-2009 Lexus IS-F, 2007-2012 Yaris and Lexus ES350, 2010-2017 Lexus GX460, 2002-2010 Lexus SC430, 2006-2012 Lexus IS250 and IS350 and 2010-2015 Lexus IS250C and IS350C vehicles.

These vehicles had their driver or passenger frontal air bag inflators previously replaced under a prior recall using inflators of the same design.  The inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-10-17,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Toyota will notify owners.  Depending on the vehicle model, dealers will replace the front driver inflator, front passenger airbag inflator, the airbag assembly, or the front passenger airbag sub-assembly and inflator.  The recall began November 20, 2019.  Owners may contact Toyota customer service at 1-888-270-9371 or Lexus customer service at 1-800-255-3987.  Toyota's numbers for this recall are J0A, J0B, and J0C.  Lexus' numbers for this recall are JLI, JLJ, and JLK.",Toyota Motor Engineering & Manufacturing,EA15001,toyota_corolla_2012,26,34,29,4.0,1.8,Automatic 4-spd,Compact Cars,306.4482758620689,Regular,713,0.035,0.944,0.022,-0.3182
toyota,corolla,2012,19V741000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2016 4Runner, 2003-2006 Tundra, 2003-2013 Corolla, 2009-2010 Corolla Matrix, 2004-2005 RAV4, 2002-2007 Sequoia, 2011-2013 Sienna, 2008-2012 Scion xB, 2008-2009 Lexus IS-F, 2007-2012 Yaris and Lexus ES350, 2010-2017 Lexus GX460, 2002-2010 Lexus SC430, 2006-2012 Lexus IS250 and IS350 and 2010-2015 Lexus IS250C and IS350C vehicles.

These vehicles had their driver or passenger frontal air bag inflators previously replaced under a prior recall using inflators of the same design.  The inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-10-17,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Toyota will notify owners.  Depending on the vehicle model, dealers will replace the front driver inflator, front passenger airbag inflator, the airbag assembly, or the front passenger airbag sub-assembly and inflator.  The recall began November 20, 2019.  Owners may contact Toyota customer service at 1-888-270-9371 or Lexus customer service at 1-800-255-3987.  Toyota's numbers for this recall are J0A, J0B, and J0C.  Lexus' numbers for this recall are JLI, JLJ, and JLK.",Toyota Motor Engineering & Manufacturing,EA15001,toyota_corolla_2012,27,33,29,4.0,1.8,Manual 5-spd,Compact Cars,306.4482758620689,Regular,713,0.035,0.944,0.022,-0.3182
toyota,corolla,2012,17V006000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2012 Toyota 4Runner, Corolla, Corolla Matrix, Sienna, Yaris, Scion xB, Lexus ES350, GX460, IS-F, IS250, IS350, IS250C, IS350C, and Lexus LFA vehicles originally sold, or ever registered, in Alabama, California, Florida, Georgia, Hawaii, Louisiana, Mississippi, South Carolina, Texas, Puerto Rico, American Samoa, Guam, the Northern Mariana Islands (Saipan), and the U.S. Virgin Islands, or ""Zone A.""

Additionally, unless included in ""Zone A"" above, Toyota is recalling certain 2009 Toyota Corolla, Corolla Matrix, Yaris, Yaris HB, Scion xB, Pontiac Vibe, Lexus, ES350, IS250, IS350, and IS-F vehicles originally sold, or ever registered, in Arizona, Arkansas, Delaware, District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia, and West Virginia, or ""Zone B.""

Additionally, unless included in ""Zone A"" or ""Zone B"" above, Toyota is recalling certain 2006-2008 Lexus IS250 and IS350, 2007-2008 Lexus ES350, Toyota Yaris, Yaris HB, and 2008 Lexus IS-F and Scion xB vehicles originally sold, or ever registered in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin and Wyoming.

These vehicles are equipped with certain air bag inflators assembled as part of the passenger frontal air bag modules used as original equipment or replacement equipment.  In the event of a crash necessitating deployment of the passenger frontal air bag, these inflators may rupture due to propellant degradation occurring after long-term exposure to absolute humidity and temperature cycling.",2017-01-09,An inflator rupture may result in metal fragments striking the vehicle occupants resulting in serious injury or death.,"Toyota will notify the Toyota, Scion and Lexus owners.  General Motors will contact the Pontiac owners.  Depending on the model, dealers will replace the passenger frontal air bag inflator or the air bag assembly, free of charge.  The recall began on February 1, 2017.  Owners may contact Toyota customer service at 1-800-331-4331, or Pontiac customer service at 1-800-762-2737.  Toyota's numbers for final remedy for this campaign are G0P (Toyota Zone A), G0R (Toyota Zone B), H0A (Toyota Zone C), GLG (Lexus Zone A), GLH (Lexus Zone B) and HLA (Lexus Zone C).",Toyota Motor Engineering & Manufacturing,EA15001,toyota_corolla_2012,26,34,29,4.0,1.8,Automatic 4-spd,Compact Cars,306.4482758620689,Regular,1834,0.023,0.937,0.04,0.3818
toyota,corolla,2012,17V006000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2012 Toyota 4Runner, Corolla, Corolla Matrix, Sienna, Yaris, Scion xB, Lexus ES350, GX460, IS-F, IS250, IS350, IS250C, IS350C, and Lexus LFA vehicles originally sold, or ever registered, in Alabama, California, Florida, Georgia, Hawaii, Louisiana, Mississippi, South Carolina, Texas, Puerto Rico, American Samoa, Guam, the Northern Mariana Islands (Saipan), and the U.S. Virgin Islands, or ""Zone A.""

Additionally, unless included in ""Zone A"" above, Toyota is recalling certain 2009 Toyota Corolla, Corolla Matrix, Yaris, Yaris HB, Scion xB, Pontiac Vibe, Lexus, ES350, IS250, IS350, and IS-F vehicles originally sold, or ever registered, in Arizona, Arkansas, Delaware, District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia, and West Virginia, or ""Zone B.""

Additionally, unless included in ""Zone A"" or ""Zone B"" above, Toyota is recalling certain 2006-2008 Lexus IS250 and IS350, 2007-2008 Lexus ES350, Toyota Yaris, Yaris HB, and 2008 Lexus IS-F and Scion xB vehicles originally sold, or ever registered in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin and Wyoming.

These vehicles are equipped with certain air bag inflators assembled as part of the passenger frontal air bag modules used as original equipment or replacement equipment.  In the event of a crash necessitating deployment of the passenger frontal air bag, these inflators may rupture due to propellant degradation occurring after long-term exposure to absolute humidity and temperature cycling.",2017-01-09,An inflator rupture may result in metal fragments striking the vehicle occupants resulting in serious injury or death.,"Toyota will notify the Toyota, Scion and Lexus owners.  General Motors will contact the Pontiac owners.  Depending on the model, dealers will replace the passenger frontal air bag inflator or the air bag assembly, free of charge.  The recall began on February 1, 2017.  Owners may contact Toyota customer service at 1-800-331-4331, or Pontiac customer service at 1-800-762-2737.  Toyota's numbers for final remedy for this campaign are G0P (Toyota Zone A), G0R (Toyota Zone B), H0A (Toyota Zone C), GLG (Lexus Zone A), GLH (Lexus Zone B) and HLA (Lexus Zone C).",Toyota Motor Engineering & Manufacturing,EA15001,toyota_corolla_2012,27,33,29,4.0,1.8,Manual 5-spd,Compact Cars,306.4482758620689,Regular,1834,0.023,0.937,0.04,0.3818
toyota,corolla,2012,13V014000,AIR BAGS:FRONTAL:SENSOR/CONTROL MODULE-INACTIVE,"Southeast Toyota Distributors, LLC (SET) is recalling certain models interspersed through model years 2009 through 2013 as follows: model year 2009-2012 Tacoma, 4Runner, Camry, Camry Hybrid, Prius, and RAV4; model year 2009-2010 Avalon, FJ Cruiser, and Highlander Hybrid; model year 2010-2013 model year Corolla, Sienna and Tundra; model year 2009-2013 Highlander and Venza; model year 2012 Prius V; and model year 2010-2012 Sequoia.  During modification by SET to include accessories such as leather seat covers, seat heaters or headrest DVD systems, these vehicles may not have had the passenger seat occupant sensing system calibration tested.  Without passing the calibration test, the occupant sensing system may not operate as designed.",2013-01-16,"If the front passenger seat occupant sensing system is out of calibration, the front passenger airbags may not deploy or they may deploy inappropriately for the passenger's size and position.  This could increase the risk of personal injury during the event of a vehicle crash necessitating airbag deployment.","Southeast Toyota will notify owners, and dealers will test the sensitivity of the occupant detection sensors, and recalibrate them as necessary.  The recall began on March 21, 2013.  Owners may contact Southeast Toyota at 1-800-301-6859.","Southeast Toyota Distributors, LLC",,toyota_corolla_2012,26,34,29,4.0,1.8,Automatic 4-spd,Compact Cars,306.4482758620689,Regular,742,0.0,0.981,0.019,0.2732
toyota,corolla,2012,13V014000,AIR BAGS:FRONTAL:SENSOR/CONTROL MODULE-INACTIVE,"Southeast Toyota Distributors, LLC (SET) is recalling certain models interspersed through model years 2009 through 2013 as follows: model year 2009-2012 Tacoma, 4Runner, Camry, Camry Hybrid, Prius, and RAV4; model year 2009-2010 Avalon, FJ Cruiser, and Highlander Hybrid; model year 2010-2013 model year Corolla, Sienna and Tundra; model year 2009-2013 Highlander and Venza; model year 2012 Prius V; and model year 2010-2012 Sequoia.  During modification by SET to include accessories such as leather seat covers, seat heaters or headrest DVD systems, these vehicles may not have had the passenger seat occupant sensing system calibration tested.  Without passing the calibration test, the occupant sensing system may not operate as designed.",2013-01-16,"If the front passenger seat occupant sensing system is out of calibration, the front passenger airbags may not deploy or they may deploy inappropriately for the passenger's size and position.  This could increase the risk of personal injury during the event of a vehicle crash necessitating airbag deployment.","Southeast Toyota will notify owners, and dealers will test the sensitivity of the occupant detection sensors, and recalibrate them as necessary.  The recall began on March 21, 2013.  Owners may contact Southeast Toyota at 1-800-301-6859.","Southeast Toyota Distributors, LLC",,toyota_corolla_2012,27,33,29,4.0,1.8,Manual 5-spd,Compact Cars,306.4482758620689,Regular,742,0.0,0.981,0.019,0.2732
toyota,corolla,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2012,26,34,29,4.0,1.8,Automatic 4-spd,Compact Cars,306.4482758620689,Regular,330,0.066,0.846,0.089,0.0258
toyota,corolla,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_corolla_2012,27,33,29,4.0,1.8,Manual 5-spd,Compact Cars,306.4482758620689,Regular,330,0.066,0.846,0.089,0.0258
toyota,matrix,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_matrix_2012,25,31,27,4.0,1.8,Automatic 4-spd,Small Station Wagons,329.1481481481481,Regular,330,0.066,0.846,0.089,0.0258
toyota,matrix,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_matrix_2012,26,32,29,4.0,1.8,Manual 5-spd,Small Station Wagons,306.4482758620689,Regular,330,0.066,0.846,0.089,0.0258
toyota,matrix,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_matrix_2012,20,26,22,4.0,2.4,Automatic 4-spd,Small Station Wagons,403.95454545454544,Regular,330,0.066,0.846,0.089,0.0258
toyota,matrix,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_matrix_2012,21,28,24,4.0,2.4,Manual 5-spd,Small Station Wagons,370.2916666666667,Regular,330,0.066,0.846,0.089,0.0258
toyota,matrix,2012,20V024000,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",2020-01-17,"In the event of a crash, air bags and/or seat belt pretensioners that do not deploy as intended may increase the risk of injury.","Toyota will notify owners, and dealers will inspect the ECU and install a noise filter between the air bag control module and its wire harness, as necessary, free of charge.  Owners were notified of the safety risk beginning March 2, 2020.  A second letter notifying owners of the remedy repair will be mailed between March 16, 2020 and June 27, 2020.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's numbers for this recall are 20TB03, 20TA03 and 20TA05.",Toyota Motor Engineering & Manufacturing,EA19001,toyota_matrix_2012,21,28,24,4.0,2.4,Automatic (S5),Small Station Wagons,370.2916666666667,Regular,330,0.066,0.846,0.089,0.0258
toyota,prius,2012,18V684000,HYBRID PROPULSION SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2014 Toyota Prius and 2012-2014 Toyota Prius V vehicles.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",2018-10-04,"If the hybrid system shuts down unexpectedly, it can increase the risk of a crash.","Toyota will notify owners, and dealers will update the software for the motor/generator control electronic control unit (ECU) and the hybrid control ECU as necessary, free of charge.  The recall began January 22, 2019.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is J0V.  Note: The software updates in this recall are needed even if the vehicle had the software previously updated under recalls 14V-053 or 15V-449.",Toyota Motor Engineering & Manufacturing,,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,300,0.038,0.853,0.109,0.5106
toyota,prius,2012,16V487000,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2010-2012 Toyota Prius, 2010 and 2012 Toyota Prius Plug-in Hybrid, and 2011-2012 Lexus CT200h vehicles.  A weld in the curtain shield air bag inflator may crack causing one or both portions of the inflator to eject into the passenger cabin.",2016-06-30,"If either portion of the curtain shield air bag inflator ejects into the passenger cabin, there is an increased risk of injury to vehicle occupants.","Toyota will notify owners, and dealers will install retention brackets to the curtain shield air bags, free of charge.  The recall began on October 17, 2016.  Owners may contact Toyota Customer Service Department at 1-800-331-4331.  Toyota's number for this recall is Toyota G0U, and Lexus GLJ.",Toyota Motor Engineering & Manufacturing,,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,322,0.0,0.958,0.042,0.2732
toyota,prius,2012,14V053000,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota is recalling certain model year 2010 through 2014 Prius vehicles.  In the affected vehicles, the Intelligent Power Module (IPM) inside the inverter module (a component of the hybrid system) contains transistors that may become damaged from high operating temperatures.  If this occurs, various warning lamps will be illuminated on the instrument panel and the vehicle will have reduced power allowing it to only drive a short distance.",2014-02-12,"The vehicle may enter a fail-safe/limp-home mode that limits the drivability of the vehicle.  The hybrid system could also shut down completely resulting in a vehicle stall, increasing the risk of a crash.","Toyota will notify owners and dealers will update the software for both the motor/generator control electronic control unit (ECU) and the hybrid control ECU, free of charge.  If an owner experiences a failure of the inverter before the vehicle receives updated software, the dealer will repair or replace the inverter assembly with a new one at no charge.  The recall began on March 21, 2014.  Owners may contact Toyota at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,442,0.093,0.838,0.069,-0.2023
toyota,prius,2012,16V396000,SEATS:FRONT ASSEMBLY:SEAT HEATER/COOLER,"Southeast Toyota Distributors, LLC (SET) is recalling certain 2005-2011 4Runner, Highlander, Sequoia, and Sienna, 2005-2010 Avalon and Tundra, 2006-2008 Camry Solara, 2006-2010 Highlander hybrid, 2006-2011 Rav4 and Tacoma, 2007-2010 FJ Cruiser, 2007-2011 Camry hybrid, 2009-2010 Venza, 2010-2012 Prius, 1988-1990 and 2005-2010 Camry, and 1989 and 2009-2010 Corolla vehicles equipped with aftermarket accessory seat heaters with a copper strand heating element.  The electrical wiring in the seat heaters may be damaged when the seat cushion is compressed.",2016-06-02,"If damaged, the copper strand heating element may short circuit, increasing the risk of a fire.","SET will notify owners, and dealers will disconnect the seat heaters, free of charge, and refund the purchase price of the seat heater accessory. The recall began on July 14, 2016. Owners may contact SET customer service at 1-866-405-4226. SET number for this recall is SET16B.","Southeast Toyota Distributors, LLC",,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,555,0.037,0.936,0.027,-0.2023
toyota,prius,2012,13V014000,AIR BAGS:FRONTAL:SENSOR/CONTROL MODULE-INACTIVE,"Southeast Toyota Distributors, LLC (SET) is recalling certain models interspersed through model years 2009 through 2013 as follows: model year 2009-2012 Tacoma, 4Runner, Camry, Camry Hybrid, Prius, and RAV4; model year 2009-2010 Avalon, FJ Cruiser, and Highlander Hybrid; model year 2010-2013 model year Corolla, Sienna and Tundra; model year 2009-2013 Highlander and Venza; model year 2012 Prius V; and model year 2010-2012 Sequoia.  During modification by SET to include accessories such as leather seat covers, seat heaters or headrest DVD systems, these vehicles may not have had the passenger seat occupant sensing system calibration tested.  Without passing the calibration test, the occupant sensing system may not operate as designed.",2013-01-16,"If the front passenger seat occupant sensing system is out of calibration, the front passenger airbags may not deploy or they may deploy inappropriately for the passenger's size and position.  This could increase the risk of personal injury during the event of a vehicle crash necessitating airbag deployment.","Southeast Toyota will notify owners, and dealers will test the sensitivity of the occupant detection sensors, and recalibrate them as necessary.  The recall began on March 21, 2013.  Owners may contact Southeast Toyota at 1-800-301-6859.","Southeast Toyota Distributors, LLC",,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,742,0.0,0.981,0.019,0.2732
toyota,prius,2012,13V123000,EQUIPMENT:OTHER:LABELS,"Southeast Toyota is recalling certain model year 2008 and 2010-2013 Toyota Tundra, 2010-2012 Rav4, 2012 Toyota Sequoia, 2010-2011 Toyota Corolla, 2010-2011 Toyota Camry and Camry Hybrid, 2010-2013 Toyota Highlander and Highlander Hybrid, 2010-2013 Toyota FJ Cruiser, 2011 Toyota Land Cruiser, 2010-2013 Toyota Venza, 2010-2011 Toyota 4Runner, 2010-2013 Toyota Tacoma, 2011-2012 Toyota Sienna, 2012 Toyota Prius, 2013 Scion FR-S, 2011 Scion XD, 2011 Scion XB, and 2012 Scion TC vehicles.  These vehicles were sold with labels that were outside the allowable one percent of accuracy of actual weight added.  Thus,  these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) Number 110, ""Tire Selection and Rims.""",2013-04-09,"An inaccurate label could lead to owners overloading their vehicles and tires.  An overloaded vehicle can result in a tire failure which may result in a vehicle crash, personal injury, or property damage.","Southeast Toyota will notify owners and provide a corrected label with instructions concerning its installation.  A small group of the affected vehicles will need additonal remedies which are still being developed.  The recall began on May 28, 2013.  Owners may contact Southeast Toyota at 1-800-301-6859.","Southeast Toyota Distributors, LLC",,toyota_prius_2012,49,46,48,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,185.14583333333331,Regular,752,0.029,0.881,0.09,0.7378
toyota,priuspluginhybrid,2012,17V718000,HYBRID PROPULSION SYSTEM,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2012-2015 Prius Plug-in Hybrid vehicles.  The hybrid battery contains an Electric Vehicle (EV) fuse that may fracture after repeated high-load driving conditions such as climbing long hills.,2017-11-15,The failed fuse may cause the hybrid system to shut down resulting in the loss of power.  Loss of power while driving at higher speeds can increase the risk of a crash.,"Toyota will notify owners, and dealers will replace the EV fuse, free of charge.  The recall is expected to begin January 8, 2018.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is H0R.",Toyota Motor Engineering & Manufacturing,,toyota_priuspluginhybrid_2012,51,49,50,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,133.0,Regular Gas and Electricity,261,0.0,0.942,0.058,0.2732
toyota,priuspluginhybrid,2012,16V487000,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2010-2012 Toyota Prius, 2010 and 2012 Toyota Prius Plug-in Hybrid, and 2011-2012 Lexus CT200h vehicles.  A weld in the curtain shield air bag inflator may crack causing one or both portions of the inflator to eject into the passenger cabin.",2016-06-30,"If either portion of the curtain shield air bag inflator ejects into the passenger cabin, there is an increased risk of injury to vehicle occupants.","Toyota will notify owners, and dealers will install retention brackets to the curtain shield air bags, free of charge.  The recall began on October 17, 2016.  Owners may contact Toyota Customer Service Department at 1-800-331-4331.  Toyota's number for this recall is Toyota G0U, and Lexus GLJ.",Toyota Motor Engineering & Manufacturing,,toyota_priuspluginhybrid_2012,51,49,50,4.0,1.8,Automatic (variable gear ratios),Midsize Cars,133.0,Regular Gas and Electricity,322,0.0,0.958,0.042,0.2732
